area_id,city_id,area_name
487408,663366,Redcliff
487409,663367,Redwood Meadows
487417,663375,Ruthven
487421,663379,Saint Hippolyte
487431,663389,Sainte-Eulalie
487438,663396,Saint-Hilarion
487449,663407,Schomberg
487458,663416,Sombra
487461,663419,Spillimacheen
487156,548023,Les Salles De Castillon
487240,650666,Adelaide Metcalfe
487247,650673,Beaconsfield
487254,663212,Belwood
487260,663218,Blandford
487256,663214,Bertrand
487274,663232,Cayuga
487292,663250,Economy
487313,663271,Grande-Entree
487303,663261,Galiano Island
487333,663291,Kemble
487334,663292,Kemptville
487338,663296,La Durantaye
487357,663315,Malakwa
486335,545327,Beit Shean
486411,547278,Pilsrundale
490261,666219,Saint-Cyr-sur-Loire
491833,667791,Averill Park
491835,667793,Bear Creek Twp
491837,667795,Belfast
491839,667797,Angola
491841,667799,Boulder
491843,667801,Bristol
491845,667803,Cape Carteret
491849,667807,Clinton
491860,667818,Elk Mountain
491872,667830,Gaylord
491877,667835,Heathrow
491894,667852,La Joya
491896,667854,Lancaster
491897,667855,Langdon
491900,667858,Los Fresnos
491909,667867,Lockbourne
491911,667869,Middletown
491913,667871,Millersville
491914,667872,Mills River
491922,667880,Nikiski
491919,667877,Montrose
491927,667885,Orange
491931,667889,Park City
491937,667895,Pocono Lake
491939,667897,Pueblo Of Acoma
491944,667902,Rye
491946,667904,San Miguel
491949,667907,Northbranch
491950,667908,Northpoint
491954,667912,South Daytona
491962,667920,Stony Point
491965,667923,Syracuse
491966,667924,Tonto Basin
491972,667930,Versailles
491973,667931,Walker
491974,667932,Wantage
491979,667937,Wildwood
491980,667938,Williamsburg
491981,667939,Windham
488432,664390,Tankavaara
489191,665149,Yasuni (Orellana)
489228,665186,Alicedale
489246,665204,Groothoek
489290,665248,Vredendal
490005,665963,Porcieu-Amblagnieu
393454,405000,Dazhou
378618,390219,Port Sorell
378619,390220,Sintok
378593,20685,Yutz
378548,18215,Rosario
378475,102326,Enrique Villanueva
378478,702260,Hinunangan
481568,18347,Baihe District
481565,17023,Dan Kao
481512,17222,Ao Kiew
481534,2758,Hoang Mai District
481498,12395,Daydream Island
481442,10008,Hatton
481639,512789,Petit-Bersac
481789,21299,Redang Island Airport
481615,512780,Thirasia
481625,207766,Selekoh
481626,162339,Bukit Gantang
481610,17026,Sang Kha Ou
481585,17188,Vung Bau
481410,512740,Woodbridge
481413,512743,Tentena
481396,17190,Phu My
481397,512739,Tasoh Lake
481193,17188,Bai Sao
481194,19704,Umphang
481199,512707,Karijini
481872,17232,Seo-gu
481842,21675,Ao Khanoon
482366,17236,Seoraksan
483155,19496,Bourke
483181,513014,Ponorogo
483194,2487,Budhanilkantha
483195,2487,Patan
482988,512968,Samosir West
482903,15426,Lyttleton
482958,3492,Uozu
482816,11655,Preston Beach
482839,280,Whyalla Playford
482841,512947,Mount Glorious
482847,512949,Merville (Haute-Garonne)
482881,512736,Don Khone
482884,17026,Baan Loh Du Yong
482890,512956,Pangkalan Bun
482703,172137,Tambler (General Santos)
482794,172137,Maasim (Sarangani)
482803,1784,Mount Hiei
482698,172137,Labangal (General Santos)
482641,16440,Marble Mountain
482438,3253,Cevat Sakir
482445,512823,Girne
482456,15426,Brooklyn
482458,15426,Groenkloof
482459,15426,Muckleneuk
482460,15426,Rooihuiskraal
515170,18341,Xiushui Township
516435,7401,Samoeng
321137,106032,Bedong
515150,16928,Pulau Dayang Bunting
36766,14370,Bankstown
514485,17234,Ongjin-gun
513201,102464,Ban Pong
514446,10372,Wantirna
513140,711080,Jakoi Sibrik
512611,710734,Nantan
503619,11980,Stoneville
503633,3738,Bach Ma National Park
503634,13170,District 9 Suoi Tien Amusement Park
503647,702319,Tayabas
503605,702299,Santa Ana
503594,8453,Bade District
503595,8453,Daxi District
503596,8453,Fuxing District
503601,702290,Phonhong
502552,15193,Thuringowa Central
503584,702287,Manapla
503684,704402,Albeos
503089,671710,Lingayen
502543,702034,Xam Neua Town
502529,702027,Tandag
506733,705376,Real
506740,102326,Maria
505505,703662,Olderoy
511826,709976,Kidjaberg
281096,292865,Kudus
281040,1102,Mulu
281035,105938,Nang Rong
280997,12080,Wuqi District
281003,4951,Jinshan District
280999,12080,Heping District
514444,16854,Ramnagar
514657,105938,Isan
514651,711876,Cambridge
514955,17789,Muang Nakhon Nayok
514688,15936,Wang Thong
514683,711886,Woodside
514695,105938,Khaen Dong
514426,9846,Chapwani Island
514001,12873,Coogee
505955,703730,Tunnhovd
505959,703731,Tveitavoll
505960,703732,Tveite
505989,703735,Vadheim
506070,703746,Veum
503566,702279,South Otago
503568,702281,Corinella
503574,161787,Watampone
503577,702286,Basay (Negros Oriental)
505802,703712,Suldalseidet
509275,707836,Greytown
509709,708240,Hagworthingham
508094,706664,Lumban
508116,706685,Sablayan
508760,707323,Mjoifjordur
511387,709699,Sauland
511417,10757,Winter Garden
511632,709816,La Mesa
511561,18160,Manihi
510602,709096,Iza
510765,709105,Donsol
510472,708967,Asiain
510931,709261,Hvalfjordur
513060,4234,Tha Sut
512275,710398,Elpitiya
500599,702265,Padre Burgos
500586,694521,Pecetto Torinese
501000,700461,Banzart
501060,700521,Bais
501071,700532,Tagbilaran City
500574,694517,Tanay
500422,694374,Mar
499685,1491,Roodewal Small Holdings
499645,688614,Loxton
499669,688621,Tasik Chini
499643,214070,Sawang Daen Din
503516,702247,Barangay Pasadena
503520,702247,Dolarog Beach
503528,702250,Calubian
503530,702252,Hilongos
503523,702247,Miniloc Island
503525,702247,Sibaltan
503543,180215,Turtle Bay Port Barton
503545,702272,Poblacion
503546,702272,Apulit Island
503547,702272,Noanoa Island
503548,702272,Flower Island
503550,702273,Arena Island
503552,702274,Tinitian
503555,702275,Wallendbeen
503560,3435,Odori
503563,3435,Sapporo City West
503564,3435,Sapporo City East
503491,694538,Apo Island
503498,179054,Arrecife Island
503507,292832,Tumby Bay
503474,3168,Peshawar
503475,174011,Pala-o
503476,174011,Villa Verde
503481,702233,Cabugao
503482,702234,Valencia City
503483,702236,Manolo Fortich
503434,702201,Streaky Bay
503424,702196,Purnululu National Park
502777,16850,Mira Bhayanda
502743,6167,West Melton
502768,702187,Okato
502733,702173,Patar Beach
502723,702170,Campbell Town
502724,16857,Sholur
502726,702171,Wellsford
502700,702166,Cauayan
502692,18215,Cuenca
502694,702165,Batusangkar
502686,17005,Kaeng Khoi
502655,702148,Morong
502668,702153,Kitaotao
502672,702156,Lahat
502673,513665,Elim Private Nature Reserve
502660,702150,Ruteng
502651,513608,Carabao Island
502645,702142,Catbalogan
502631,168644,Lugano Lake
502627,702134,Medina
502598,390123,Kawthoung City Center
502584,15878,Koh Phi Phi Le
502566,684,Cassowary
502567,684,Wangetti
502568,702041,Agam
502576,23127,Fengpin Township
502577,1517,Thulimbah
502578,19925,Muara Bungo
502077,513465,River Front
502079,513465,Sekong Town
502080,671627,Castillejos
502001,694538,Bulalacao Island
502045,701596,San Mateo
501997,14552,Sohna
501410,700871,Balakan
502166,701667,Campeni
499418,688382,Sales
499574,78703,Trafalgar
494249,670825,Iba
494210,427167,Jinzhong
494229,22536,Indian River
494230,23366,Excelsior Springs
494283,671089,Sereflikochisar
494284,671090,Vals Peiden
494295,671102,Cowichan Valley D
494297,671104,Grande Cache
494299,671106,Lanark
494311,671118,Landsberg
494312,671119,Lichtenau-Scherzheim
494315,671122,Neukirchen-Vluyn
494318,671125,Rhede Niedersachsen
494150,7219,West Riding
494466,671277,Cardoso
494412,671222,Unionville
494417,671227,Windsor
494422,671232,Seroki Wies
494450,671261,Longa Di Schiavon
494330,671139,Saint-Paul-de-Loubressac
494331,671140,Almaden
494338,671148,Acton
494349,671159,Brookfield
494358,671168,Clinton
494361,671171,Daleville
494365,671175,Eden
494367,671177,Fairfield
494372,671182,Gulfport
494387,671197,Markham
494388,671198,Milford
494389,671199,Milton
494391,671201,Norwich
494393,671203,Orland
494395,671205,Paducah
494396,671206,Penfield
494397,671207,Phoenix
494403,671213,Sanger
494405,671215,Sherrill
494407,671217,Tazewell
494408,671218,Tecumseh
494409,671219,Tecumseh
493895,11768,Horohoro
493896,513019,Tahaa
493837,669522,Deogarh
493848,669529,Tullah
493730,669488,Mookgophong
493782,669499,New Town
493783,669499,Old  Town
493789,669503,Deepwater
493634,16921,Beit Mery
493655,9152,Climping
492197,668155,Sromowce Nizne
492260,668218,Bendern
495200,671595,Padang Sidempuan
495197,513625,Lumsden
495191,671591,Great Ocean Road - Lavers Hill
495216,671602,Tarutung
495334,669571,Grandvaux
495805,513003,Wilsons Promontory - Waratah Bay
495533,513465,Sekong
495503,513368,Stung Treng
495422,513017,Khulna
495138,102363,Cape Otway
495156,671582,Dogmersfield
494613,671562,Paradise
494615,671563,Santa Cruz
494617,671564,Parral
495099,9299,Southern Mandalay
495133,671566,Warsaw
495134,671567,Atlanta
494971,17456,Carrabassett Valley
494582,23155,Oberlin
494583,466,Plainfield
494580,23546,Newberry Springs
494586,23612,Portage
494562,14918,Hutchinson Island
494569,20871,Kingwood
494499,671311,Tambau
494497,671309,Sarapui
494521,22679,Kentland
494524,671552,L'Hospitalet de L'infant
494525,671553,Derby
494535,23313,Boiling Springs
494536,23328,Briggsville
494538,20763,Burkburnett
494550,23254,Fabens
495942,671785,Bario
495968,671789,Tiwi
495960,11459,Donggang
495961,11459,Linbian
495978,15846,Raetihi
495981,671794,Caticlan / Malay
496007,671805,A Capela
495920,702289,Borongan
495922,702261,Silago
495924,702262,Maasin
495925,702263,Malitbog
495927,702264,Sogod
495928,702249,Baybay
495931,671741,Western Samar
495932,671742,Ibri
495899,11977,Fanlu Township
495900,671726,Nam Et
495913,2961,Grogol
495822,756,Dashu District
495830,15426,Annlin
495843,671695,Hardstoft
495864,9746,Porspoder
496379,672928,Radcliffe
496384,672933,Richebourg
496391,672940,Saint-Prix
496398,672947,Sant'andrea
496410,672959,Staufenberg
496416,672965,Thannhausen
496417,672966,Toubkal National Park
496420,672969,Ville
496828,685792,Berufjardarvatn
25546,16130,Pfaffikon
25517,16019,Market Bosworth
25493,15927,Other
25299,15259,Other
25375,15509,Herrenberg
25412,15642,Montgomery
54522,73308,Sao Martinho de Espinho
54510,73296,Samora Correia
54511,73297,Sangalhos
54543,73329,Vale de Amoreira
54565,73351,Zebras
54603,73389,Amorebieta-Etxano
54622,73408,Azofra
25231,15019,Zurzach
52837,72442,Linne
52843,72448,Maarsbergen
52844,72449,Maasdam
52840,72445,Loppersum
52866,72471,Niftrik
52872,72477,Nuland
52892,72497,Oranjewoud
52895,72500,Ossendrecht
52901,72506,Oudeschild
52902,72507,Oudkerk
52905,72510,Raalte
52910,72515,Ridderkerk
52932,72537,'s-Heerenberg
52929,72534,Schoonlo
52930,72535,Schuddebeurs
52952,72557,Tiel
52949,72554,Tegelen
52960,72565,Veendam
52958,72563,Urmond
52965,72570,Vianen
53222,76768,Mora
53240,76845,Augerville-la-Riviere
53261,76866,Bantzenheim
53292,76897,Belle-Ile-en-Mer
53296,76901,Belmesnil
53273,76878,Barraux
53308,76913,Beutin
53309,76914,Beuvry
53318,76923,Biriatou
52020,71625,Sulzbach-Rosenberg
52021,71626,Sulzburg
52023,71628,Sulzheim
51982,71587,Stolberg
51995,71600,Stow cum Quy
52002,71607,Strausberg
52027,71632,Sussen
52029,71634,Sutton Cheney
52041,71646,Syke
52044,71649,Sywell
52050,71655,Tamm
52058,71663,Tauberrettersheim
52060,71665,Tauer
52063,71668,Tautenhain
52071,71676,Teistungen
52085,71690,Teutschenthal
52092,71697,Thaur
52093,71698,Theley
52101,71706,Thondorf
52107,71712,Threna
52113,71718,Tiefenbronn
52114,71719,Tietzow
52105,71710,Thorpeness
52126,71731,Todwick
52128,71733,Tomatin
52132,71737,Toppenstedt
52123,71728,Todtmoos-Weg
52826,72431,Kraggenburg
52827,72432,Lage-Vuursche
52831,72436,Legemeer
51899,71504,South Hykeham
51911,71516,Sparsholt
51928,71533,Staffelstein
51926,71531,Stadtlohn
51935,71540,Stanton Saint Quintin
51940,71545,Starzach
51941,71546,Staudach-Egerndach
51943,71548,Staufenberg
51957,71562,Steinhaus am Semmering
51961,71566,Steinsfeld
51964,71569,Steinwiesen
51968,71573,Steventon
51976,71581,Stockton on the forest
51980,71585,Stokenchurch
51809,71414,Sembzin
51810,71415,Semlin
51830,71435,Shefford
51843,71448,Sibson
51846,71451,Siek
51860,71465,Sinspelt
51861,71466,Sint-Genesius-Rode
51872,71477,Skelmersdale
51875,71480,Slinfold
51882,71487,Solden
51878,71483,Sobernheim
50826,70431,Messel
50828,70433,Metjendorf
50829,70434,Metzert
50855,70460,Mittenaar
50873,70478,Mont-Saint-Aubert
50895,70500,Mosborough
50903,70508,Moxhe
50908,70513,Muggensturm
50923,70528,Mulsen
50957,70562,Neetzow
50975,70580,Neubiberg
50976,70581,Neubrucke
50989,70594,Neuhardenberg
51001,70606,Neulussheim
51012,70617,Neusorg
51039,70644,Newtownabbey
51040,70645,Nickenich
51043,70648,Nieder Weisel
51048,70653,Niederfullbach
51049,70654,Niederkassel
51056,70661,Niederwasser
51063,70668,Nimburg
51068,70673,Nomborn
51073,70678,Nordenham
51080,70685,Nordstemmen
51083,70688,North Killingholme
51085,70690,North Petherton
51104,70709,Oberahr
51105,70710,Oberambach
51121,70726,Oberlimberg
51124,70729,Obermoschel
51125,70730,Obermunstertal
51128,70733,Obernzell
51129,70734,Oberorke
51135,70740,Oberstimm
51141,70746,Obertraubling
51149,70754,Ockenheim
51803,71408,Selbu
50059,69602,Haverlah
50049,69592,Hattstedtermarsch
50054,69597,Hausen ob Verena
50055,69598,Hausen / Rhon
50073,69616,Hebertshausen
50074,69617,Hechenberg
50078,67912,Eptingen
50088,67922,Geroldswil
50089,67923,Gerzensee
50106,67940,Heiligenschwendi
50109,67943,Holderbank
50111,67945,Horn
50114,67948,Hurden
49978,68166,Albershausen
49991,68179,Algermissen
50017,68205,Altenberg (Sachsen / Erzgebirge)
50040,69583,Hasel
50044,69587,Hassloch
49935,70189,Limburgerhof
49936,70190,Lind
49918,70172,Lichtenfels
49931,70185,Lillois-Witterzee
49932,70186,Limavady
49962,68150,Afiesl
49888,69014,Donaustauf
49898,69024,Dorpen
49903,70157,Letchworth
49907,70161,Leun
49910,70164,Leven
49920,70174,Lichtenwalde
48734,69981,Kleinhohenrain
48739,69986,Klieken
48750,69997,Knesselare
48756,70003,Kofferen
49823,69482,Grossrosseln
49858,68984,Dieskau
49861,68987,Dietersheim
49875,69001,Ditzingen
36914,4684,Genting Highlands
47749,30359,Kanchipuram
47764,30375,Patnitop
48445,69281,Frankby
48452,69288,Fredersdorf
48463,69299,Friedersbach
48493,69505,Gundelfingen
48487,69323,Gadheim
48505,69517,Haasrode
48527,69539,Haldern
48503,69515,Gwytherin
48551,69739,Hohenlinden
48547,69559,Handforth
48569,69757,Holzerath
48593,69781,Horndean
48597,69785,Horsington
48599,69787,Horstmar
48606,69794,Houghton le Spring
48604,69792,Houdeng-Goegnies
48621,69809,Hurley
48622,69810,Hurstbourne Tarrant
48634,69822,Iffezheim
48642,69830,Ilsfeld
48611,69799,How
48671,69859,Jagel
48678,69866,Jersleben
48681,69869,Jettingen-Scheppach
48690,69878,Jupille
48692,69880,Kahren
48698,69886,Kallenhardt
48702,69890,Kaltenkirchen
48705,69893,Kamp-Lintfort
48707,69895,Kapfenhardt
48721,69909,Kastl
24144,11471,Unna
24117,11379,Litchfield
24084,11282,Columbus
24107,11356,Greenville
24187,11598,Marietta
24264,11857,Dettelbach
24266,11864,Forsyth
24364,12203,Suhr
24372,12218,Fitchburg
24466,12554,Port Coquitlam
24456,12524,Lakewood
24483,12600,Englewood
24496,12649,Medford
24503,12673,Vieste
24415,12354,Nainital
24432,12415,Bartlett
24387,12260,La Crosse
24539,12775,Shelbyville
24540,12778,Astoria
24566,12866,Fairfax
24644,13125,Winterbach
35918,23050,Carrickfergus
35405,22563,Leesburg
35508,22666,Norwich
35625,22783,Clinton
34043,12784,Pythagoreio
24678,13245,Murfreesboro
24685,13261,Lautoka
34039,12784,Kokkari
34040,18007,Agios Nikolaos
34130,21574,Stjordal
34910,22084,New Windsor
34936,22110,Parkville
35107,22281,Hawthorne
35165,22330,Ashland
35170,22335,Aurora
35204,22369,Bowling Green
35214,22379,Bristol
35224,22389,Camden
35249,233,Camden
25831,16852,Khimsar
25981,16808,Hong Kong Central
26272,13013,Mount Pleasant
26282,17077,Lancaster
26284,17312,Salem
26289,17324,Bath
26291,17328,Andover
26299,14403,Natural Park
26621,477,Yosemite Park
26624,16206,Yosemite Park
26539,5368,Hopkins
26503,17238,Chavannes-de-Bogis
26522,233,Gatwick Airport
26441,11488,Pittsburgh International Airport
25576,16245,Other
25839,17271,Chittorgarh
25645,16523,Other
25715,17133,Other
25771,17254,Birmingham City Center
25798,17254,Birmingham Suburbs
25805,17259,Lincoln
27901,16614,Cradle Mountain
27888,17827,Louisville
27929,15337,Heron Island
27930,7336,Kings Canyon
27932,192,Lizard Island
27934,684,Mossman
26742,14865,Railay
28025,2578,Khajuraho
28123,17879,Matauri Bay
28724,18020,Paraty Centro
28736,18032,Panna
28685,17898,Derby
28368,17890,Batchelor
28360,11723,Lord Howe Island
28385,17909,Lake Bennett
28470,10446,Fribourg City Center
28498,16409,Enontekio City Center
28505,17969,Trollhattan City Center
28493,16322,Murren City Center
29826,18965,Chollerford
29689,18850,Cheverly
29695,18856,Casey
29324,18537,Stockbridge
29497,18710,Bloomington
29517,18728,Springfield
29528,17790,Nakhon Si Thammarat City Center
29557,16651,Lully
29593,18775,Dahlwitz - Hoppegarten
29599,18781,Nordlingen
30011,19102,Les Loges-en-Josas
30157,19206,Lignano Sabbiadoro
54646,73432,Bergara
54649,73435,Bernedo
54664,73450,Brunola
54665,73451,Burlada
54669,73455,Cabezon de Pisuerga
54673,73459,Cajar
54686,73472,Canena
54700,73486,Castellbisbal
54713,73499,Cheste
54728,73514,Corullon
54744,73530,Dodro
54789,73575,Garzain
55841,77201,Fagnieres
55852,77212,Flagey-Echezeaux
55861,77221,Fontaine-Notre-Dame
55983,77282,Gressy
55999,77298,Hautefond
55996,77295,Hagenthal-le-Bas
56008,77307,Hoenheim
57103,78511,Viracopos
57118,78526,Rexdale
57180,78588,Dibba
56024,77323,Julienas
56044,77227,Fontenay-sur-Loing
56061,77244,Froideterre
56070,77253,Geneuille
56082,77265,Golbey
56092,77275,Grand-Fougeray
56158,77340,La Chaussee-sur-Marne
56203,77385,La Ville-aux-Clercs
56218,77400,Lalacelle
56220,77402,Lampaul-Guimiliau
56221,77403,Lancie
56223,77405,Landivisiau
